y,x
0,0.9802487
0,0.9821229
0,0.9840605
0,0.9858513
0,0.9877057
0,0.9894536
0,0.9916816
0,0.9935102
0,0.9969289
0,0.9980628
0,1.00012
0,1.002169
0,1.003869
0,1.005663
0,1.007464
0,1.009273
0,1.011052
0,1.012852
0,1.014755
0,1.016644
0,1.018568
0,1.020479
0,1.022259
0,1.024096
0,1.026159
0,1.027759
0,1.029661
0,1.031539
0,1.03348
0,1.035157
0,1.037231
0,1.038962
0,1.040901
0,1.042826
0,1.044556
0,1.046352
0,1.048403
0,1.050051
0,1.052055
0,1.053775
0,1.055552
0,1.057411
0,1.059149
0,1.060956
0,1.062754
0,1.064691
0,1.066508
0,1.068362
0,1.070153
0,1.071959
0,1.073775
0,1.077811
0,1.078958
0,1.081043
0,1.082863
0,1.08465
0,1.086543
0,1.088363
0,1.090255
0,1.092073
0,1.093748
0,1.095657
0,1.097449
0,1.09938
0,1.101457
0,1.103154
0,1.104958
0,1.106756
0,1.10855
0,1.110483
0,1.112251
0,1.11405
0,1.115905
0,1.117654
0,1.119549
0,1.121486
0,1.123353
0,1.12506
0,1.127048
0,1.128856
0,1.13065
0,1.132594
0,1.134448
0,1.136368
0,1.138157
0,1.140156
0,1.141865
0,1.143735
0,1.145458
0,1.147257
0,1.149159
0,1.151263
0,1.152855
0,1.154788
0,1.156692
0,1.158463
0,1.162197
0,1.16335
0,1.165629
0,1.167358
0,1.16916
0,1.171067
0,1.172866
0,1.174653
0,1.176688
0,1.178349
0,1.180239
0,1.182195
0,1.184037
0,1.185848
0,1.187844
0,1.18956
0,1.191388
0,1.193147
0,1.19505
0,1.196847
0,1.198878
0,1.200969
0,1.202555
0,1.204478
0,1.206267
0,1.208022
0,1.2099
0,1.211658
0,1.213485
0,1.215446
0,1.217465
0,1.219254
0,1.221177
0,1.222962
0,1.224791
0,1.226772
0,1.228559
0,1.230362
0,1.232291
0,1.234145
0,1.236053
0,1.237861
0,1.239657
0,1.241482
0,1.245074
0,1.246272
0,1.248404
0,1.250156
0,1.25215
0,1.25386
0,1.255699
0,1.257566
0,1.259376
0,1.261158
0,1.262947
0,1.264765
0,1.26661
0,1.26836
0,1.27025
0,1.272059
0,1.273875
0,1.275867
0,1.277466
0,1.279247
0,1.281058
0,1.282889
0,1.284681
0,1.286548
0,1.288377
0,1.290176
0,1.29196
0,1.293864
0,1.295668
0,1.297462
0,1.299277
0,1.30126
0,1.306224
0,1.307699
0,1.309781
0,1.311559
0,1.313473
0,1.315375
0,1.317259
0,1.319045
0,1.320876
0,1.322752
0,1.32461
0,1.328515
0,1.329664
0,1.332196
0,1.333559
0,1.335556
0,1.337265
0,1.339118
0,1.340937
0,1.342777
0,1.34467
0,1.346454
0,1.348416
0,1.350055
0,1.352154
0,1.354041
0,1.355784
0,1.357863
0,1.359787
0,1.361557
0,1.36336
0,1.365383
0,1.367264
0,1.369153
0,1.37096
0,1.372859
0,1.374815
0,1.376675
0,1.37838
0,1.380167
0,1.382161
0,1.384058
0,1.385852
0,1.387783
0,1.389548
0,1.391373
0,1.393153
0,1.395056
0,1.396856
0,1.398881
0,1.400958
0,1.402667
0,1.404458
0,1.406259
0,1.408163
0,1.409979
0,1.413325
0,1.414444
0,1.416683
0,1.418458
0,1.420382
0,1.422171
0,1.424055
0,1.426067
0,1.427756
0,1.429459
0,1.431363
0,1.433357
0,1.435153
0,1.437162
0,1.439081
0,1.440935
0,1.442781
0,1.444658
0,1.446478
0,1.448359
0,1.450159
0,1.45217
0,1.453887
0,1.455658
0,1.457489
0,1.459255
0,1.461067
0,1.462851
0,1.464835
0,1.466568
0,1.468301
0,1.47016
0,1.471957
0,1.473754
0,1.475782
0,1.477458
0,1.479357
0,1.481549
0,1.482957
0,1.484952
0,1.486772
0,1.488558
0,1.490489
0,1.49226
0,1.495773
0,1.496976
0,1.498811
0,1.500968
0,1.502761
0,1.50456
0,1.506366
0,1.508173
0,1.509954
0,1.511873
0,1.513658
0,1.515644
0,1.517563
0,1.519484
0,1.521263
0,1.523064
0,1.525072
0,1.527157
0,1.528755
0,1.530676
0,1.532518
0,1.534349
0,1.536261
0,1.538048
0,1.540038
0,1.54177
0,1.543664
0,1.545456
0,1.547259
0,1.549115
0,1.551266
0,1.552976
0,1.554758
0,1.556693
0,1.558345
0,1.560262
0,1.56205
0,1.563985
0,1.56575
0,1.567855
0,1.570062
0,1.571882
0,1.573649
0,1.575738
0,1.581103
0,1.582256
0,1.584163
0,1.586021
0,1.588112
0,1.589664
0,1.591477
0,1.593261
0,1.595163
0,1.596976
0,1.599088
0,1.601059
0,1.602758
0,1.604537
0,1.606524
0,1.608373
0,1.610158
0,1.612081
0,1.614255
0,1.616011
0,1.617757
0,1.619762
0,1.621663
0,1.623559
0,1.625572
0,1.627155
0,1.628946
0,1.630872
0,1.632674
0,1.634553
0,1.636349
0,1.638253
0,1.640082
0,1.642047
0,1.643644
0,1.645551
0,1.647458
0,1.649195
0,1.651258
0,1.652872
0,1.654763
0,1.6567
0,1.658454
0,1.662371
0,1.663575
0,1.665687
0,1.667561
0,1.669365
0,1.671262
0,1.673588
0,1.675147
0,1.677274
0,1.679065
0,1.680962
0,1.682675
0,1.684533
0,1.686375
0,1.68815
0,1.690044
0,1.691658
0,1.693594
0,1.695472
0,1.697256
0,1.69916
0,1.701272
0,1.702859
0,1.704656
0,1.706567
0,1.70825
0,1.710053
0,1.711861
0,1.713656
0,1.715555
0,1.717599
0,1.719358
0,1.72441
0,1.726656
0,1.728385
0,1.730254
0,1.732109
0,1.73405
0,1.735873
0,1.737769
0,1.739572
0,1.741396
0,1.745561
0,1.746762
0,1.748995
0,1.751108
0,1.752677
0,1.754694
0,1.756567
0,1.758352
0,1.760154
0,1.762079
0,1.763855
0,1.765754
0,1.767664
0,1.769454
0,1.771253
0,1.773087
0,1.774958
0,1.777065
0,1.778642
0,1.780573
0,1.782445
0,1.784377
0,1.786162
0,1.788075
0,1.790019
0,1.791659
0,1.793649
0,1.795331
0,1.79716
0,1.799006
0,1.800956
0,1.80267
0,1.804451
0,1.806275
0,1.808093
0,1.809946
0,1.811845
0,1.81377
0,1.815596
0,1.817587
0,1.819362
0,1.821174
0,1.822964
0,1.824754
0,1.828239
0,1.829463
0,1.831751
0,1.833653
0,1.835459
0,1.837244
0,1.839065
0,1.840952
0,1.842749
0,1.844866
0,1.846954
0,1.848856
0,1.850878
0,1.852445
0,1.854363
0,1.856153
0,1.858015
0,1.859759
0,1.861586
0,1.863353
0,1.865363
0,1.867364
0,1.869183
0,1.870971
0,1.872666
0,1.874506
0,1.876545
0,1.87826
0,1.880055
0,1.881929
0,1.883763
0,1.885653
0,1.887449
0,1.88937
0,1.891066
0,1.89285
0,1.894665
0,1.896456
0,1.898358
0,1.900149
0,1.902159
0,1.903865
0,1.905755
0,1.907487
0,1.909256
0,1.912815
0,1.913954
0,1.916201
0,1.91786
0,1.919756
0,1.921561
0,1.923332
0,1.925159
0,1.927284
0,1.928865
0,1.930653
0,1.932535
0,1.934358
0,1.936184
0,1.937972
0,1.940058
0,1.94176
0,1.943669
0,1.945355
0,1.947256
0,1.949074
0,1.951158
0,1.952853
0,1.954662
0,1.956532
0,1.958254
0,1.96007
0,1.961966
0,1.963759
0,1.965656
0,1.967448
0,1.969355
0,1.971165
0,1.973062
0,1.974946
0,1.976951
0,1.978652
0,1.980574
0,1.982426
0,1.984359
0,1.986163
0,1.987956
0,1.990103
0,1.991663
0,1.995098
0,1.996262
0,1.998371
0,2.000277
0,2.002267
0,2.003971
0,2.00578
0,2.007586
0,2.009343
0,2.011252
0,2.013062
0,2.015092
0,2.016732
0,2.018571
0,2.020345
0,2.022265
0,2.024091
0,2.026083
0,2.027677
0,2.029565
0,2.031539
0,2.033347
0,2.035155
0,2.037062
0,2.038893
0,2.040675
0,2.042459
0,2.04435
0,2.046148
0,2.04806
0,2.049932
0,2.051962
0,2.053665
0,2.055457
0,2.057281
0,2.05906
0,2.060983
0,2.06264
0,2.06465
0,2.06665
0,2.06846
0,2.070263
0,2.072082
0,2.073898
0,2.077428
0,2.078833
0,2.080753
0,2.082603
0,2.084573
0,2.086471
0,2.088263
0,2.090119
0,2.091855
0,2.093848
0,2.095454
0,2.09735
0,2.099189
0,2.101268
0,2.102858
0,2.104673
0,2.106688
0,2.108361
0,2.110164
0,2.111957
0,2.113871
0,2.11563
0,2.117566
0,2.11936
0,2.121154
0,2.122952
0,2.124784
0,2.126936
0,2.128352
0,2.130147
0,2.132207
0,2.134054
0,2.13586
0,2.141048
0,2.143183
0,2.144967
0,2.146759
0,2.148776
0,2.150856
0,2.152486
0,2.154252
0,2.156063
0,2.157881
0,2.16145
0,2.162564
0,2.165095
0,2.16705
0,2.16896
0,2.170777
0,2.172456
0,2.174364
0,2.176359
0,2.178083
0,2.179853
0,2.181683
0,2.183553
0,2.185494
0,2.187261
0,2.189062
0,2.190868
0,2.192661
0,2.194468
0,2.196164
0,2.198462
0,2.200048
0,2.202046
0,2.203767
0,2.205562
0,2.207773
0,2.209556
0,2.211366
0,2.213164
0,2.215061
0,2.216841
0,2.218682
0,2.220568
0,2.222361
0,2.224157
0,2.226164
0,2.228166
0,2.22976
0,2.231542
0,2.23325
0,2.235052
0,2.236886
0,2.238661
0,2.240483
0,2.242246
0,2.245759
0,2.246965
0,2.249297
0,2.251081
0,2.252664
0,2.254451
0,2.256362
0,2.258074
0,2.259838
0,2.261874
0,2.263757
0,2.265608
0,2.267456
0,2.26926
0,2.271053
0,2.272876
0,2.274612
0,2.276548
0,2.278254
0,2.280053
0,2.282068
0,2.283974
0,2.285746
0,2.287568
0,2.289356
0,2.291214
0,2.292947
0,2.294877
0,2.296661
0,2.298458
0,2.300351
0,2.302459
0,2.304059
0,2.305886
0,2.307679
0,2.309555
0,2.31135
0,2.313454
0,2.315063
0,2.316983
0,2.318859
0,2.320647
0,2.322567
0,2.324355
0,2.326351
0,2.329486
0,2.33055
0,2.332818
0,2.334611
0,2.336242
0,2.33817
0,2.340074
0,2.341873
0,2.343652
0,2.345446
0,2.347257
0,2.349149
0,2.351184
0,2.352771
0,2.354661
0,2.356561
0,2.358253
0,2.360058
0,2.361971
0,2.363764
0,2.365558
0,2.367454
0,2.369256
0,2.371071
0,2.372778
0,2.374648
0,2.376563
0,2.378258
0,2.380086
0,2.382051
0,2.384036
0,2.385757
0,2.387565
0,2.389349
0,2.391242
0,2.393052
0,2.394966
0,2.396821
0,2.398814
0,2.400754
0,2.402352
0,2.404165
0,2.40597
0,2.407753
0,2.411964
0,2.413164
0,2.41525
0,2.417181
0,2.418952
0,2.420857
0,2.422656
0,2.424546
0,2.426559
0,2.428173
0,2.429955
0,2.431789
0,2.433654
0,2.43555
0,2.437353
0,2.439297
0,2.44127
0,2.442858
0,2.444653
0,2.446456
0,2.448348
0,2.450236
0,2.45215
0,2.453859
0,2.455667
0,2.45746
0,2.459259
0,2.460973
0,2.46286
0,2.464833
0,2.46666
0,2.468463
0,2.470362
0,2.472279
0,2.474171
0,2.476051
0,2.477861
0,2.479658
0,2.48152
0,2.483377
0,2.485149
0,2.487057
0,2.488963
0,2.490716
0,2.494202
0,2.495367
0,2.497169
0,2.499084
0,2.50116
0,2.502849
0,2.504676
0,2.506541
0,2.50826
0,2.510054
0,2.511853
0,2.513719
0,2.515598
0,2.517459
0,2.519357
0,2.521146
0,2.522963
0,2.524852
0,2.526881
0,2.528455
0,2.530266
0,2.532178
0,2.534044
0,2.535947
0,2.537801
0,2.539562
0,2.541395
0,2.543378
0,2.545172
0,2.547014
0,2.548888
0,2.550859
0,2.55256
0,2.554357
0,2.559395
0,2.561463
0,2.56325
0,2.565059
0,2.566963
0,2.568765
0,2.570585
0,2.572371
0,2.574215
0,2.577749
0,2.578848
0,2.581103
0,2.582855
0,2.584672
0,2.586466
0,2.588257
0,2.590078
0,2.591864
0,2.593761
0,2.595664
0,2.597566
0,2.599363
0,2.601452
0,2.603195
0,2.604957
0,2.60677
0,2.608684
0,2.610449
0,2.612264
0,2.614077
0,2.615896
0,2.617864
0,2.619769
0,2.621549
0,2.623464
0,2.625268
0,2.627254
0,2.62895
0,2.630746
0,2.63252
0,2.634242
0,2.636183
0,2.637959
0,2.639839
0,2.641678
0,2.643583
0,2.645258
0,2.647079
0,2.648962
0,2.651072
0,2.652657
0,2.654618
0,2.656266
0,2.658015
0,2.661464
0,2.662679
0,2.664752
0,2.6666
0,2.668531
0,2.670346
0,2.67215
0,2.674062
0,2.676172
0,2.677756
0,2.679585
0,2.681351
0,2.683367
0,2.685165
0,2.687067
0,2.688764
0,2.690667
0,2.692344
0,2.694257
0,2.69606
0,2.698531
0,2.700153
0,2.702183
0,2.703861
0,2.705664
0,2.707419
0,2.709148
0,2.710944
0,2.712766
0,2.714654
0,2.716505
0,2.718246
0,2.720153
0,2.72196
0,2.72382
0,2.725761
0,2.727346
0,2.729245
0,2.731147
0,2.732959
0,2.73479
0,2.736459
0,2.738254
0,2.740149
0,2.741857
0,2.743758
0,2.747203
0,2.748341
0,2.750269
0,2.752257
0,2.753858
0,2.755655
0,2.757493
0,2.759253
0,2.761468
0,2.762969
0,2.764834
0,2.766675
0,2.768478
0,2.770264
0,2.772053
0,2.773809
0,2.775769
0,2.777353
0,2.779233
0,2.780949
0,2.782815
0,2.784654
0,2.786553
0,2.788349
0,2.790271
0,2.792052
0,2.793859
0,2.795654
0,2.79746
0,2.799383
0,2.801488
0,2.803057
0,2.804858
0,2.806683
0,2.808363
0,2.810255
0,2.811998
0,2.813846
0,2.81564
0,2.817464
0,2.819256
0,2.821059
0,2.82288
0,2.824696
0,2.826652
0,2.829772
0,2.830846
0,2.832779
0,2.834467
0,2.836349
0,2.838153
0,2.840013
0,2.841763
0,2.843588
0,2.845375
0,2.847158
0,2.849036
0,2.851072
0,2.852662
0,2.854565
0,2.856395
0,2.858118
0,2.859973
0,2.861753
0,2.863556
0,2.865451
0,2.86739
0,2.869058
0,2.870861
0,2.872656
0,2.874478
0,2.876465
0,2.878075
0,2.879848
0,2.881676
0,2.883453
0,2.885261
0,2.887066
0,2.888943
0,2.890656
0,2.892461
0,2.894159
0,2.896065
0,2.898062
0,2.899926
0,2.901854
0,2.903557
0,2.90536
0,2.907156
0,2.908951
0,2.910669
0,2.914129
0,2.91525
0,2.917158
0,2.918946
0,2.920778
0,2.922454
0,2.924279
0,2.926275
0,2.927952
0,2.929763
0,2.931549
0,2.933362
0,2.935158
0,2.936945
0,2.938764
0,2.940586
0,2.942362
0,2.944169
0,2.945962
0,2.947757
0,2.949488
0,2.951463
0,2.953516
0,2.954862
0,2.956697
0,2.958457
0,2.960255
0,2.962159
0,2.96397
0,2.965795
0,2.967658
0,2.969468
0,2.975171
0,2.977458
0,2.97917
0,2.980961
0,2.982809
0,2.984655
0,2.986571
0,2.988463
0,2.990211
0,2.99194
0,2.993752
0,2.997993
0,2.999217
0,3.001283
0,3.002851
0,3.004763
0,3.006684
0,3.008404
0,3.01015
0,3.012057
0,3.013868
0,3.015761
0,3.017654
0,3.019482
0,3.021257
0,3.023432
0,3.024957
0,3.026958
0,3.028657
0,3.030584
0,3.032392
0,3.03425
0,3.036168
0,3.037968
0,3.039841
0,3.04148
0,3.043252
0,3.045032
0,3.046849
0,3.048856
0,3.050857
0,3.05248
0,3.054257
0,3.056062
0,3.057868
0,3.059652
0,3.061552
0,3.063776
0,3.065572
0,3.067386
0,3.069164
0,3.070942
0,3.072863
0,3.074629
0,3.076672
0,3.080034
0,3.081557
0,3.083244
0,3.085082
0,3.086846
0,3.088649
0,3.090478
0,3.092256
0,3.094048
0,3.095876
0,3.097653
0,3.099409
0,3.101345
0,3.103171
0,3.104952
0,3.106971
0,3.108551
0,3.110355
0,3.112151
0,3.113945
0,3.115789
0,3.11778
0,3.119562
0,3.12136
0,3.123061
0,3.125017
0,3.126959
0,3.128664
0,3.130461
0,3.132365
0,3.134264
0,3.136058
0,3.137845
0,3.13985
0,3.141556
0,3.143364
0,3.145303
0,3.147057
0,3.148993
0,3.151043
0,3.152683
0,3.154586
0,3.156355
0,3.158251
0,3.160051
0,3.163505
0,3.164658
0,3.166871
0,3.168669
0,3.170582
0,3.172361
0,3.174176
0,3.176167
0,3.177748
0,3.179655
0,3.181542
