y,x
0.0112,0.5440871
0.0112,0.545891
0.0112,0.5477044
0.0112,0.5495022
0.0112,0.5515013
0.0112,0.5534059
0.0112,0.5551392
0.0112,0.5568743
0.0024,0.558679
0.0024,0.5607062
0.0024,0.5623013
0.0024,0.5642
0.0024,0.5659942
0.0024,0.56808
0.0024,0.5698908
0.0024,0.5716904
0.0024,0.5735099
0.0024,0.575286
0.0024,0.5786431
0.0024,0.5798637
0.0024,0.581683
0.0112,0.5833761
0.0112,0.5854104
0.0112,0.587186
0.0112,0.588976
0.0112,0.5907947
0.0112,0.5925871
0.0112,0.5944176
0.0112,0.5963057
0.0112,0.5981876
0.0112,0.5998874
0.0112,0.6020792
0.0112,0.6038943
0.0112,0.6058715
-0.0085,0.6077146
-0.0085,0.6096857
-0.0085,0.6112911
-0.0085,0.6129902
-0.0085,0.6148818
-0.0085,0.6166812
-0.0085,0.6185059
-0.0085,0.6202908
-0.0085,0.6220844
-0.0085,0.6238967
-0.0085,0.6256811
-0.0085,0.627601
-0.0085,0.6294668
-0.0085,0.6311268
0.0002,0.6330052
0.0002,0.6350865
0.0002,0.6367987
0.0002,0.6387206
0.0002,0.6405138
0.0002,0.6422775
0.0002,0.6442125
0.0002,0.6459929
0.0002,0.6478168
0.0002,0.6496965
0.0002,0.6516276
0.0002,0.6533763
0.0002,0.655223
0.0002,0.6569937
-0.0128,0.6587949
-0.0128,0.660794
-0.0128,0.6641398
-0.0128,0.6652852
-0.0128,0.667401
-0.0128,0.6692817
-0.0128,0.6770931
-0.0128,0.6787173
-0.0128,0.6809201
0.0027,0.6826887
0.0027,0.6847283
0.0027,0.6864179
0.0027,0.688408
0.0027,0.6899942
0.0027,0.6917923
0.0027,0.6936921
0.0027,0.695514
0.0027,0.6972048
0.0027,0.6989945
0.0027,0.7015968
0.0027,0.7034784
0.0027,0.705399
-0.0103,0.7072051
-0.0103,0.7092878
-0.0103,0.7108911
-0.0103,0.7126775
-0.0103,0.7145879
-0.0103,0.7162697
-0.0103,0.7182028
-0.0103,0.7200951
-0.0103,0.7218922
-0.0103,0.7235767
-0.0103,0.7253907
-0.0103,0.7272816
-0.0103,0.7291178
-0.0103,0.7309124
0.005,0.7326964
0.005,0.7351884
0.005,0.7369058
0.005,0.7386985
0.005,0.7405768
0.005,0.7421802
0.005,0.743984
0.005,0.7481311
0.005,0.749301
0.005,0.7521052
0.005,0.7537832
0.005,0.7556295
-0.008,0.7574601
-0.008,0.7594903
-0.008,0.7610938
-0.008,0.7630199
-0.008,0.7647931
-0.008,0.7665898
-0.008,0.7683941
-0.008,0.7701909
-0.008,0.7720779
-0.008,0.7739144
-0.008,0.7755778
-0.008,0.7773769
-0.008,0.7791911
-0.008,0.7811242
0.0075,0.7827736
0.0075,0.7851211
0.0075,0.7866841
0.0075,0.7884436
0.0075,0.7901868
0.0075,0.7919862
0.0075,0.7937865
0.0075,0.7957696
0.0075,0.79745
0.0075,0.7992973
0.0075,0.801694
0.0075,0.8033863
0.0075,0.805279
0.0075,0.8071124
-0.0056,0.8087869
-0.0056,0.8107793
-0.0056,0.812484
-0.0056,0.8143278
-0.0056,0.8160928
-0.0056,0.8186041
-0.0056,0.8203885
-0.0056,0.8222296
-0.0056,0.8239878
-0.0056,0.8257791
-0.0056,0.8297024
-0.0056,0.8308571
0.0097,0.8328965
0.0097,0.8351017
0.0097,0.8366923
0.0097,0.8385431
0.0097,0.8403046
0.0097,0.841985
0.0097,0.8438976
0.0097,0.8455881
0.0097,0.8475258
0.0097,0.8492836
0.0097,0.8520641
0.0097,0.8537813
0.0097,0.8556297
-0.0035,0.8575048
-0.0035,0.8594995
-0.0035,0.8610786
-0.0035,0.8630074
-0.0035,0.8648011
-0.0035,0.8665875
-0.0035,0.868692
-0.0035,0.8704939
-0.0035,0.8723357
-0.0035,0.8741038
-0.0035,0.8758833
-0.0035,0.8776799
-0.0035,0.8797045
-0.0035,0.8814482
0.0117,0.8831832
0.0117,0.8855129
0.0117,0.8870926
0.0117,0.8888866
0.0117,0.8907006
0.0117,0.8923903
0.0117,0.8941893
0.0117,0.8961075
0.0117,0.8978425
0.0117,0.8995952
0.0117,0.9014861
0.0117,0.903406
0.0117,0.9051124
0.0117,0.9069155
-0.0014,0.9087599
-0.0014,0.9104946
-0.0014,0.9150077
-0.0014,0.9161882
-0.0014,0.9183328
-0.0014,0.9199995
-0.0014,0.9217922
-0.0014,0.9235956
-0.0014,0.9252796
-0.0014,0.927102
-0.0014,0.928917
-0.0014,0.9308149
0.0139,0.9325873
0.0139,0.9354983
0.0139,0.9369858
0.0139,0.9388881
0.0139,0.940602
0.0139,0.942493
0.0139,0.9442881
0.0139,0.9459876
0.0139,0.9478394
0.0139,0.9495941
0.0139,0.9520168
0.0139,0.9537935
0.0139,0.9556599
0.0007,0.9575005
0.0007,0.9594874
0.0007,0.9610925
0.0007,0.9630836
0.0007,0.9647933
0.0007,0.966598
0.0007,0.9686949
0.0007,0.9704778
0.0007,0.9723768
0.0007,0.9741041
0.0007,0.9759941
0.0007,0.9776813
0.0007,0.9795772
0.0007,0.9813717
0.0159,0.9831933
0.0159,0.9851095
0.0159,0.9866856
0.0159,0.9885448
0.0159,0.990287
0.0159,0.9920858
0.0159,0.9938839
0.0159,0.9980307
0.0159,0.9991938
0.0159,1.00188
0.0159,1.003582
0.0159,1.005465
0.0028,1.007183
0.0028,1.009216
0.0028,1.010784
0.0028,1.012604
0.0028,1.014501
0.0028,1.016281
0.0028,1.018795
0.0028,1.020708
0.0028,1.022487
0.0028,1.02429
0.0028,1.025993
0.0028,1.027787
0.0028,1.029694
0.0028,1.03145
0.0172,1.033294
0.0172,1.035595
0.0172,1.037179
0.0172,1.038928
0.0172,1.04068
0.0172,1.042503
0.0172,1.044184
0.0172,1.045985
0.0172,1.04789
0.0172,1.049688
0.0172,1.051596
0.0172,1.053416
0.0172,1.055215
0.0172,1.057096
0.0032,1.05895
0.0032,1.060793
0.0032,1.062379
0.0032,1.064269
0.0032,1.065989
0.0032,1.067779
0.0032,1.069683
0.0032,1.071628
0.0032,1.073187
0.0032,1.074999
0.0032,1.076778
0.0032,1.080292
0.0032,1.081485
0.0177,1.083476
0.0177,1.085515
0.0177,1.087093
0.0177,1.088851
0.0177,1.090586
0.0177,1.092391
0.0177,1.094194
0.0177,1.095898
0.0177,1.097695
0.0177,1.09949
0.0177,1.101697
0.0177,1.103482
0.0177,1.105347
0.0037,1.107309
0.0037,1.109394
0.0037,1.110993
0.0037,1.112672
0.0037,1.11457
0.0037,1.116287
0.0037,1.118417
0.0037,1.120086
0.0037,1.121925
0.0037,1.12369
0.0037,1.125396
0.0037,1.127184
0.0037,1.129015
0.0037,1.130815
0.0179,1.132989
0.0179,1.135201
0.0179,1.136802
0.0179,1.138692
0.0179,1.140408
0.0179,1.14218
0.0179,1.144081
0.0179,1.145931
0.0179,1.147771
0.0179,1.149576
0.0179,1.152128
0.0179,1.153833
0.0179,1.155603
0.0037,1.15739
0.0037,1.159286
0.0037,1.16089
0.0037,1.164952
0.0037,1.166106
0.0037,1.168691
0.0037,1.170643
0.0037,1.172234
0.0037,1.17399
0.0037,1.175816
0.0037,1.177487
0.0037,1.179284
0.0037,1.1811
0.0178,1.185908
0.0178,1.190593
0.0178,1.192134
0.0178,1.19378
0.0178,1.195587
0.0178,1.197432
0.0178,1.199208
0.0178,1.201507
0.0178,1.203287
0.0178,1.205135
0.0178,1.206994
0.0037,1.208683
0.0037,1.210681
0.0037,1.212301
0.0037,1.2142
0.0037,1.215986
0.0037,1.217801
0.0037,1.21958
0.0037,1.221421
0.0037,1.223283
0.0037,1.225189
0.0037,1.226979
0.0037,1.228785
0.0037,1.230675
0.018,1.232563
0.018,1.234629
0.018,1.236093
0.018,1.237996
0.018,1.239894
0.018,1.242089
0.018,1.246595
0.018,1.247777
0.018,1.24989
0.018,1.251696
0.018,1.2535
0.018,1.255306
0.018,1.257111
0.0037,1.258878
0.0037,1.2609
0.0037,1.262491
0.0037,1.2643
0.0037,1.266093
0.0037,1.268486
0.0037,1.270183
0.0037,1.272042
0.0037,1.273787
0.0037,1.275582
0.0037,1.277394
0.0037,1.279209
0.0037,1.281023
0.0179,1.282784
0.0179,1.28559
0.0179,1.287202
0.0179,1.288972
0.0179,1.290817
0.0179,1.292587
0.0179,1.294387
0.0179,1.296299
0.0179,1.298085
0.0179,1.299879
0.0179,1.302031
0.0179,1.303795
0.0179,1.305632
0.0037,1.3075
0.0037,1.309386
0.0037,1.310971
0.0037,1.313025
0.0037,1.314708
0.0037,1.316502
0.0037,1.318176
0.0037,1.319991
0.0037,1.321779
0.0037,1.323617
0.0037,1.325389
0.0037,1.327082
0.0037,1.330597
0.0037,1.3318
0.0179,1.333795
0.0179,1.335898
0.0179,1.337501
0.0179,1.339226
0.0179,1.341087
0.0179,1.342899
0.0179,1.344719
0.0179,1.346392
0.0179,1.348191
0.0179,1.34998
0.0179,1.351787
0.0179,1.35358
0.0179,1.355408
0.0038,1.357196
0.0038,1.359203
0.0038,1.360858
0.0038,1.362652
0.0038,1.364357
0.0038,1.366214
0.0038,1.368179
0.0038,1.369995
0.0038,1.371905
0.0038,1.373688
0.0038,1.375483
0.0038,1.377367
0.0038,1.379191
0.0038,1.380991
0.0181,1.382781
0.0181,1.385984
0.0181,1.387703
0.0181,1.389504
0.0181,1.391288
0.0181,1.39321
0.0181,1.39488
0.0181,1.396892
0.0181,1.398713
0.0181,1.400371
0.0181,1.402492
0.0181,1.404297
0.0181,1.406191
0.0038,1.408309
0.0038,1.410305
0.0038,1.413967
0.0038,1.415086
0.0038,1.417195
0.0038,1.418985
0.0038,1.420707
0.0038,1.422437
0.0038,1.42419
0.0038,1.426008
0.0038,1.427781
0.0038,1.430119
0.0038,1.431604
0.018,1.433391
0.018,1.435505
0.018,1.43699
0.018,1.438806
0.018,1.44059
0.018,1.442405
0.018,1.444187
0.018,1.445985
0.018,1.447886
0.018,1.449586
0.018,1.451487
0.018,1.453308
0.018,1.455105
0.018,1.457003
0.0038,1.45869
0.0038,1.460696
0.0038,1.462387
0.0038,1.464146
0.0038,1.46589
0.0038,1.467675
0.0038,1.469582
0.0038,1.471411
0.0038,1.473131
0.0038,1.474916
0.0038,1.47669
0.0038,1.478491
0.0038,1.480395
0.018,1.482188
0.018,1.484087
0.018,1.485863
0.018,1.487598
0.018,1.489384
0.018,1.491388
0.018,1.493077
0.018,1.497345
0.018,1.498491
0.018,1.500582
0.018,1.502388
0.018,1.504189
0.018,1.505886
0.0038,1.507606
0.0038,1.509691
0.0038,1.511345
0.0038,1.512981
0.0038,1.514935
0.0038,1.516977
0.0038,1.518825
0.0038,1.520594
0.0038,1.522405
0.0038,1.524202
0.0038,1.5261
0.0038,1.527893
0.0038,1.530119
0.0038,1.531487
0.018,1.533301
0.018,1.535681
0.018,1.537288
0.018,1.539189
0.018,1.540903
0.018,1.54269
0.018,1.544609
0.018,1.546401
0.018,1.548142
0.018,1.54999
0.018,1.551811
0.018,1.553485
0.018,1.555506
0.0036,1.557279
0.0036,1.559283
0.0036,1.56088
0.0036,1.562711
0.0036,1.564504
0.0036,1.566289
0.0036,1.568491
0.0036,1.570286
0.0036,1.572117
0.0036,1.573923
0.0036,1.575768
0.0036,1.577383
0.0036,1.579296
0.0178,1.58328
0.0178,1.585027
0.0178,1.586594
0.0178,1.588391
0.0178,1.590089
0.0178,1.591978
0.0178,1.593687
0.0178,1.595686
0.0178,1.597409
0.0178,1.599194
0.0178,1.601595
0.0178,1.60339
0.0178,1.605228
0.0178,1.60701
0.0036,1.60867
0.0036,1.610689
0.0036,1.612284
0.0036,1.614117
0.0036,1.615993
0.0036,1.617815
0.0036,1.619793
0.0036,1.62163
0.0036,1.623495
0.0036,1.625181
0.0036,1.626974
0.0036,1.628916
0.0036,1.630754
0.0176,1.632591
0.0176,1.634493
0.0176,1.636191
0.0176,1.637992
0.0176,1.640007
0.0176,1.641585
0.0176,1.643485
0.0176,1.645391
0.0176,1.647178
0.0176,1.648992
0.0176,1.652019
0.0176,1.65378
0.0176,1.655581
0.0033,1.657387
0.0033,1.659402
0.0033,1.661137
0.0033,1.662972
0.0033,1.666214
0.0033,1.667383
0.0033,1.669381
0.0033,1.671178
0.0033,1.673022
0.0033,1.674774
0.0033,1.676598
0.0033,1.678393
0.0033,1.68029
0.0033,1.681965
0.0174,1.683807
0.0174,1.685895
0.0174,1.68749
0.0174,1.689234
0.0174,1.690985
0.0174,1.692774
0.0174,1.69461
0.0174,1.702532
0.0174,1.704241
0.0174,1.706384
0.0033,1.708102
0.0033,1.710099
0.0033,1.711692
0.0033,1.713577
0.0033,1.715398
0.0033,1.71732
0.0033,1.719103
0.0033,1.720896
0.0033,1.722683
0.0033,1.724491
0.0033,1.726395
0.0033,1.728218
0.0033,1.730016
0.0033,1.731805
0.0173,1.733597
0.0173,1.735595
0.0173,1.737189
0.0173,1.739109
0.0173,1.74089
0.0173,1.7428
0.0173,1.744587
0.0173,1.746519
0.0173,1.748185
0.0173,1.752196
0.0173,1.753395
0.0173,1.755282
0.0173,1.757088
0.003,1.758882
0.003,1.760783
0.003,1.7625
0.003,1.764386
0.003,1.766195
0.003,1.768489
0.003,1.770383
0.003,1.772302
0.003,1.774122
0.003,1.775986
0.003,1.777799
0.003,1.779586
0.003,1.781418
0.0171,1.783187
0.0171,1.78521
0.0171,1.786792
0.0171,1.788694
0.0171,1.790492
0.0171,1.792284
0.0171,1.794095
0.0171,1.79591
0.0171,1.797742
0.0171,1.79948
0.0171,1.801598
0.0171,1.803493
0.0171,1.805685
0.003,1.807569
0.003,1.809387
0.003,1.811095
0.003,1.813054
0.003,1.814892
0.003,1.816684
0.003,1.818512
0.003,1.820281
0.003,1.822109
0.003,1.823884
0.003,1.825788
0.003,1.827587
0.003,1.829515
0.003,1.831287
0.017,1.835692
0.017,1.8375
0.017,1.839528
0.017,1.841194
0.017,1.843086
0.017,1.844898
0.017,1.846776
0.017,1.848595
0.017,1.850412
0.017,1.852197
0.017,1.85418
0.017,1.856083
0.0028,1.858001
0.0028,1.859979
0.0028,1.861706
0.0028,1.863726
0.0028,1.865486
0.0028,1.867383
0.0028,1.869186
0.0028,1.871083
0.0028,1.87292
0.0028,1.874684
0.0028,1.876495
0.0028,1.878285
0.0028,1.880203
0.0028,1.881991
0.0169,1.883806
0.0169,1.885904
0.0169,1.887496
0.0169,1.889281
0.0169,1.891083
0.0169,1.893005
0.0169,1.894818
0.0169,1.896685
0.0169,1.898788
0.0169,1.900594
0.0169,1.902381
0.0169,1.904197
0.0169,1.906033
0.0025,1.907789
0.0025,1.909789
0.0025,1.911286
0.0025,1.913166
0.0025,1.914888
0.0025,1.919958
0.0025,1.921287
0.0025,1.923442
0.0025,1.925199
0.0025,1.926996
0.0025,1.92879
0.0025,1.930731
0.0167,1.932487
0.0167,1.935195
0.0167,1.936788
0.0167,1.938589
0.0167,1.940492
0.0167,1.942302
0.0167,1.944093
0.0167,1.945892
0.0167,1.947734
0.0167,1.94959
0.0167,1.951691
0.0167,1.953509
0.0167,1.955323
0.0167,1.957087
0.0025,1.958883
0.0025,1.960901
0.0025,1.962487
0.0025,1.96444
0.0025,1.966205
0.0025,1.96859
0.0025,1.970386
0.0025,1.972292
0.0025,1.974086
0.0025,1.976014
0.0025,1.977687
0.0025,1.97959
0.0025,1.981394
0.0165,1.983197
0.0165,1.985587
0.0165,1.987232
0.0165,1.98904
0.0165,1.990792
0.0165,1.992692
0.0165,1.994392
0.0165,1.996294
0.0165,1.998105
0.0165,2.002003
0.0165,2.003186
0.0165,2.005311
0.0165,2.007083
0.0023,2.008999
0.0023,2.011005
0.0023,2.0126
0.0023,2.014351
0.0023,2.016183
0.0023,2.018277
0.0023,2.020216
0.0023,2.021982
0.0023,2.023775
0.0023,2.025584
0.0023,2.02738
0.0023,2.029197
0.0023,2.03113
0.0164,2.032775
0.0164,2.035089
0.0164,2.036826
0.0164,2.038551
0.0164,2.040399
0.0164,2.042097
0.0164,2.043992
0.0164,2.046186
0.0164,2.04809
0.0164,2.049905
0.0164,2.051995
0.0164,2.053822
0.0164,2.055631
0.0021,2.057394
0.0021,2.0594
0.0021,2.060986
0.0021,2.062882
0.0021,2.064841
0.0021,2.066583
0.0021,2.068408
0.0021,2.070194
0.0021,2.072034
0.0021,2.073897
0.0021,2.075599
0.0021,2.07739
0.0021,2.079191
0.0021,2.081027
0.0162,2.085746
0.0162,2.087794
0.0162,2.089586
0.0162,2.091387
0.0162,2.093086
0.0162,2.094887
0.0162,2.096693
0.0162,2.098482
0.0162,2.100291
0.0162,2.102183
0.0162,2.103999
0.0162,2.105784
0.0021,2.107616
0.0021,2.109596
0.0021,2.111187
0.0021,2.113167
0.0021,2.114954
0.0021,2.116683
0.0021,2.118516
0.0021,2.120192
0.0021,2.121996
0.0021,2.123785
0.0021,2.125586
0.0021,2.127387
0.0021,2.129206
0.0021,2.131005
0.0161,2.132789
0.0161,2.135194
0.0161,2.136782
0.0161,2.1386
0.0161,2.140464
0.0161,2.142294
0.0161,2.147021
0.0161,2.152935
0.0019,2.157199
0.0019,2.163366
0.0019,2.167158
0.0019,2.179652
0.016,2.183183
0.016,2.186549
0.016,2.189844
0.016,2.19266
0.016,2.194731
0.016,2.201131
0.016,2.206061
0.0017,2.210032
0.0017,2.214526
0.0017,2.217807
0.0017,2.220532
0.0017,2.224007
0.0017,2.227016
0.0017,2.229303
0.0017,2.231467
0.0158,2.235263
0.0158,2.240181
0.0158,2.243187
0.0158,2.251143
0.0158,2.25475
0.0016,2.265121
0.0016,2.269947
0.0016,2.2722
0.0016,2.274817
0.0016,2.278533
0.0016,2.282117
0.0157,2.285075
0.0157,2.289516
0.0157,2.292489
0.0157,2.295153
0.0157,2.298975
0.0157,2.304345
0.0015,2.307824
0.0015,2.322331
0.0015,2.324917
0.0015,2.33032
0.0156,2.336563
0.0156,2.340222
0.0156,2.342551
0.0156,2.34495
0.0156,2.34801
0.0156,2.354263
0.0013,2.359394
0.0013,2.363777
0.0013,2.367992
0.0013,2.373322
0.0013,2.377454
0.0013,2.380631
0.0154,2.384948
0.0154,2.38882
0.0154,2.392471
0.0154,2.397336
0.0154,2.400892
0.0154,2.403585
0.0154,2.406274
0.0012,2.408736
0.0012,2.410788
0.0012,2.412781
0.0012,2.417981
0.0012,2.419887
0.0012,2.424721
0.0012,2.428231
0.0012,2.430648
0.0153,2.432715
0.0153,2.43554
0.0153,2.4372
0.0153,2.439423
0.0153,2.441426
0.0153,2.443531
0.0153,2.445402
0.0153,2.447509
0.0153,2.449541
0.0153,2.452265
0.0153,2.454219
0.0153,2.456237
0.001,2.458328
0.001,2.460698
0.001,2.462425
0.001,2.46456
0.001,2.466624
0.001,2.468633
0.001,2.470649
0.001,2.472599
0.001,2.474615
0.001,2.476722
0.001,2.478717
0.0152,2.482313
0.0152,2.485993
0.0152,2.488878
0.0152,2.491981
0.0152,2.495104
0.0152,2.497183
0.0152,2.501553
0.0152,2.502908
0.0152,2.505043
0.0152,2.506903
0.0009,2.508706
0.0009,2.510694
0.0009,2.51228
0.0009,2.514108
0.0009,2.515882
0.0009,2.517815
0.0009,2.519795
0.0009,2.521659
0.0009,2.523384
0.0009,2.525201
0.0009,2.52709
0.0009,2.529012
0.0009,2.530784
0.015,2.532489
0.015,2.534481
0.015,2.536282
0.015,2.538434
0.015,2.539897
0.015,2.541688
0.015,2.543598
0.015,2.545392
0.015,2.548211
0.015,2.550306
0.015,2.552201
0.015,2.553997
0.015,2.5558
0.0009,2.557584
0.0009,2.559581
0.0009,2.561224
0.0009,2.563172
0.0009,2.564893
0.0009,2.566691
0.0009,2.56856
0.0009,2.570286
0.0009,2.572218
0.0009,2.573886
0.0009,2.575687
0.0009,2.577484
0.0009,2.579276
0.0009,2.581182
0.0149,2.584918
0.0149,2.586896
0.0149,2.588879
0.0149,2.590693
0.0149,2.592596
0.0149,2.594284
0.0149,2.596205
0.0149,2.598108
0.0149,2.600001
0.0149,2.601799
0.0149,2.603484
0.0149,2.60549
0.0006,2.607409
0.0006,2.609504
0.0006,2.611092
0.0006,2.612992
0.0006,2.614782
0.0006,2.616683
0.0006,2.618827
0.0006,2.620486
0.0006,2.622329
0.0006,2.624195
0.0006,2.626193
0.0006,2.628107
0.0006,2.630024
0.0006,2.631789
0.0147,2.633698
0.0147,2.635792
0.0147,2.637488
0.0147,2.639327
0.0147,2.641211
0.0147,2.642983
0.0147,2.644889
0.0147,2.646686
0.0147,2.648489
0.0147,2.65028
0.0147,2.652102
0.0147,2.654223
0.0147,2.656794
0.0006,2.659255
0.0006,2.661635
0.0006,2.663854
0.0006,2.665766
0.0006,2.670165
0.0006,2.672104
0.0006,2.674633
0.0006,2.676931
0.0006,2.679327
0.0146,2.682659
0.0146,2.686819
0.0146,2.690512
0.0146,2.694161
0.0146,2.696792
0.0146,2.70028
0.0146,2.703488
0.0146,2.70529
0.0004,2.707528
0.0004,2.709485
0.0004,2.711088
0.0004,2.712881
0.0004,2.714782
0.0004,2.71658
0.0004,2.718401
0.0004,2.720363
0.0004,2.722132
0.0004,2.723991
0.0004,2.725792
0.0004,2.727772
0.0004,2.729421
0.0004,2.731183
0.0145,2.732993
0.0145,2.734996
0.0145,2.736684
0.0145,2.738485
0.0145,2.740318
0.0145,2.742191
